date;video_id;video_title;video_description
2021/01/24;PTQOxtsIOGw;WHY I KEPT MY ESSENTIALS &quot,KNITTED&#39, HOODY +  FAKE VS REAL ESSENTIALS HOODY PREVIEW;"IN THIS VIDEO I look at the popular Essentials 'KNITTED' Hoodie by Fear of God and explain why I kept it. I also take a first look at the Essentials Fake which I have ordered from a marketplace to do a fake vs real

▼  - WHERE TO FIND OFFICIAL ESSENTIALS ITEMS 
SSENSE - https://tinyurl.com/ycmwbjoc

▼ FIND THE LATEST DEALS FROM OFFICIAL STOCKISTS
https://thehoxtontrend.com/sales-and-codes/

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER AUTHORISED RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/"
2021/01/23;f1qHeW-wgKU;HOW TO SWAP YOUR CANADA GOOSE FUR HOOD TRIM WITH A REFLECTIVE ONE 🔥🔥;"▼BEST PLACES TO BUY CANADA GOOSE 
HARVEY NICHOLS - GET 20% OFF CANADA GOOSE WHEN YOU SPEND £600 OR 10% OFF CANADA GOOSE WHEN YOU SPEND LESS THAN £600 USE CODE LUNARHN AT CHECKOUT, OFFER ENDS 15TH FEB 21 CLICK HERE http://bit.ly/39EKkNR

MYTHERESA https://tinyurl.com/y456okjm
APHRODITE https://tidd.ly/3iueuGe
COGGLES https://tidd.ly/2LGLhfr
ZEE AND CO https://tidd.ly/3o3fSRa

▼ DISCOVER MENSWEAR FROM AUTHORISED STOCKISTS & RETAILERS
https://www.thehoxtontrend.com/


▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/


▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/


▼A-Z RETAILER AUTHORISED RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/


▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/


▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/"
2021/01/18;m7uDJShYyt4;BEST LOWER PRICED CANADA GOOSE JACKET ALTERNATIVES TO TRY  🇨🇦🇨🇦;"In this video I take a look at thge best lower priced alternatives to Canada Goose giving my top selections for different styles, functionality and budgets. I hope you enjoy this one guys.

HARVEY NICHOLS - GET 20% OFF CANADA GOOSE WHEN YOU SPEND £600 OR 10% OFF CANADA GOOSE WHEN YOU SPEND LESS THAN £600 USE CODE LUNARHN AT CHECKOUT, OFFER ENDS 15TH FEB 21 CLICK HERE http://bit.ly/39EKkNR

▼ FIND MY CG ALTERNATIVES USING OUR WEBSITE  FROM AUTHORISED STOCKISTS & RETAILERS
http://bit.ly/SHOPSAFELY

▼BRANDS FEATURED IN THIS VIDEO
PYRENEX https://tinyurl.com/y65ad49l
PARAJUMPERS https://tidd.ly/3nXmroB
WOOLRICH https://prf.hn/l/61pepvG
PATAGONIA https://prf.hn/l/rpO1Qa9
THE NORTH FACE https://tidd.ly/39Nua3o
FJÄLLRÄVEN https://tidd.ly/3sAPVMu
PEAK PERFORMANCE https://tinyurl.com/y5ljc4ta
RAB https://tinyurl.com/y2jyp4qn
TOMMY HILFIGER  https://tidd.ly/35XIIwq

▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/


▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/


▼A-Z RETAILER AUTHORISED RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/


▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/


▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/"
2021/01/14;0IQxwquZ1z8;2020 CANADA GOOSE CHILLIWACK VS WYNDHAM PARKA REVIEW | + EVERYTHING YOU NEED TO KNOW ABOUT THEM;"▼BEST PLACES TO BUY CANADA GOOSE 
HARVEY NICHOLS - GET 20% OFF CANADA GOOSE WHEN YOU SPEND £600 OR 10% OFF CANADA GOOSE WHEN YOU SPEND LESS THAN £600 USE CODE LUNARHN AT CHECKOUT, OFFER ENDS 15TH FEB 21 CLICK HERE http://bit.ly/39EKkNR

MYTHERESA https://tinyurl.com/y456okjm
APHRODITE https://tidd.ly/3iueuGe
COGGLES https://tidd.ly/2LGLhfr
ZEE AND CO https://tidd.ly/3o3fSRa

▼ DISCOVER MENSWEAR FROM AUTHORISED STOCKISTS & RETAILERS
https://www.thehoxtontrend.com/


▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/


▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/


▼A-Z RETAILER AUTHORISED RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/


▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/


▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/"
2021/01/10;wNq_i67M2d8;FINALLY A WATER RESISTANT MONCLER | GRENOBLE GOLLINGER VS BADENNE REVIEW;"This Video is Sponsored by Manscaped http://bit.ly/Manscaped20OFF

Get 20% OFF + Free international shipping @manscaped with code “HOX20” at Manscaped.com! Your Balls Will Thank You. #sponsored

▼ HUGE UP TO 70% OFF REDUCTIONS ON LUXURY DESIGNER BRANDS, OFFER ENDS TUESDAY USE CODE X20 https://tidd.ly/3oDHdLe

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS FROM OFFICIAL STOCKISTS 
https://www.thehoxtontrend.com/

▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

Bio 

In this video I take a look at two water resistant moncler jackets the Grenoble Gollinger VS the Badenne bomber, both amazing jackets and yes, both water resistant, finally.

Enjoy"
2021/01/06;R-7Ue5171VQ;£850 STONE ISLAND GIVEAWAY on Facebook | 10K Members;"Big thank you to everyone supporting 
Make sure to join our facebook group community for more givaways and to get help with your questions, buying and selling.

Join our Community group Buy Sell Connect (Please Answer All Questions or you May Not Be Accepted)  http://bit.ly/FBGROUPHMP

Use our website to find Steals & Deals from Authorised Stockists http://bit.ly/STEALSDEALS

Join our NewsLetter for Weekly Sales & New Release News from Authentic Stockists 
https://bit.ly/SIGNMEUPHOX"
2021/01/03;qz9vH0DeeYQ;WHY I SOLD MY ESSENTIALS HOODY | FIRST LOOK + TRY ON | FEAR OF GOD;"IN THIS VIDEO I look at the popular Essentials Hoodie by Fear of God and explain why I sold it. Enjoy

▼  - WHERE TO FIND ESSENTIALS 
SSENSE - https://tinyurl.com/ycmwbjoc

▼ GRAB 30% OFF CANADA GOOSE JACKETS
USE CODE 'PRESALE30' - https://tidd.ly/3n2OC4T

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER AUTHORISED RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/"
2020/12/31;7-WcffbJk4k;CANADA GOOSE CHILLIWACK BOMBER REVIEW 2020 UPDATE;"IN THIS VIDEO I let you know about this latest deals i've come across for Canada Goose and also update you in the latest 2020 Canada Goose Chilliwack Bomber Jacket. Enjoy



UPDATE: 30% OFF OFFER HAS NOW ENDED

▼BEST PLACES TO BUY CANADA GOOSE 
HARVEY NICHOLS - GET 20% OFF CANADA GOOSE WHEN YOU SPEND £600 OR 10% OFF CANADA GOOSE WHEN YOU SPEND LESS THAN £600 USE CODE LUNARHN AT CHECKOUT, OFFER ENDS 15TH FEB 21 CLICK HERE http://bit.ly/39EKkNR

MYTHERESA https://tinyurl.com/y58qjfn4
APHRODITE https://tidd.ly/3qx3LxA
COGGLES https://tidd.ly/38XCUoD
ZEE AND CO https://tidd.ly/3irWDQ9


▼  - WHERE TO FIND ESSENTIALS 
SSENSE - https://tinyurl.com/ycmwbjoc

50% OFF RALPH LAUREN END OF YEAR SALE
RALP L - https://prf.hn/l/6qONdBV

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

▼GET THE DEALS BEFORE ANYONE ELSE SIGN UP TO OUR EMAIL
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER AUTHORISED RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/"
2020/12/23;KCvSG2F46Y4;🤔 🤔 WHAT CAN £150 GET YOU AT NIKE??? | GIFT IDEAS;"This Video is Sponsored by Nike

Get Up to 50% Off in the Nike End Of Season Winter Sale Click Here  - https://tidd.ly/3h8sp4c

ITEMS IN THE VIDEO

Paris Saint German Hoodie https://tidd.ly/34DMURi
AirMax Plus https://tidd.ly/37OheuB
Air Zoom Type https://tidd.ly/34FxU5d
Mens Tech Fleece Hoodie https://tidd.ly/38BzOFs
Mens Tech Fleece Joggers https://tidd.ly/2WCMo1z
Kids Tech Fleece Hoodie https://tidd.ly/3hakDqw

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

Join Our Money Matters Group - https://www.facebook.com/groups/hoxtonmoneymatters


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/

▼SIGN UP TO OUR NEWSLETTER TO STAY UP TO DATE
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼ GET IN TOUCH  
helpmehox@thehoxtontrend.com

▼ INSTAGRAM
Official Instagram https://www.instagram.com/thehoxtontrend 
Personal Instagram https://www.instagram.com/thehoxtontravels/
Learn to Spot Fakes https://www.instagram.com/fakespotta/

Daily Deals Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones"
2020/12/20;pkrMzCGL4h4;FAKE VS REAL PALM ANGELS HOODIE HOW TO SPOT A FAKE;"IN THIS VIDEO I compare a FAKE vs REAL Palm Angles Hoody, the fake looked soo real online and even came with a certilogo, but after closer inspection I managed to find the tell tell signs of a fake which I highlight to you in this video. ENjoy

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

Join Our Money Matters Group - https://www.facebook.com/groups/hoxtonmoneymatters


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/

▼SIGN UP TO OUR NEWSLETTER TO STAY UP TO DATE
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼ GET IN TOUCH  
helpmehox@thehoxtontrend.com

▼ INSTAGRAM
Official Instagram https://www.instagram.com/thehoxtontrend 
Personal Instagram https://www.instagram.com/thehoxtontravels/
Learn to Spot Fakes https://www.instagram.com/fakespotta/

Daily Deals Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones"
2020/12/15;_X1vkkjPfIw;KLARNA BUY NOW PAY LATER...GOOD OR BAD? | HOX TALKS;"▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS FROM OFFICIALS STOCKISTS ONLY
https://www.thehoxtontrend.com/

Join Our Money Matters Group For Talks on Finance- https://www.facebook.com/groups/hoxtonmoneymatters


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/

▼SIGN UP TO OUR NEWSLETTER TO STAY UP TO DATE
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼ GET IN TOUCH  
helpmehox@thehoxtontrend.com

▼ INSTAGRAM
Official Instagram https://www.instagram.com/thehoxtontrend 
Personal Instagram https://www.instagram.com/thehoxtontravels/
Learn to Spot Fakes https://www.instagram.com/fakespotta/

Daily Deals Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2020/12/13;TeOxlp0wpr0;WHICH CANADA GOOSE ??? BROMLEY,  MACMILLAN, CARSON JACKETS SHOULD YOU CHOOSE;"IN THIS VIDEO I compare 3 popular Canada Goose Jackets and give you my thoughts and opinions on each one so you can decide which jacket is best to go for.

▼BEST PLACES TO BUY CANADA GOOSE 
HARVEY NICHOLS - GET 20% OFF CANADA GOOSE WHEN YOU SPEND £600 OR 10% OFF CANADA GOOSE WHEN YOU SPEND LESS THAN £600 USE CODE LUNARHN AT CHECKOUT, OFFER ENDS 15TH FEB 21 CLICK HERE http://bit.ly/39EKkNR

MYTHERESA OFF https://tinyurl.com/y456okjm
APHRODITE https://tidd.ly/3iueuGe
COGGLES https://tidd.ly/2LGLhfr
ZEE AND CO https://tidd.ly/3o3fSRa

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

Join Our Money Matters Group - https://www.facebook.com/groups/hoxtonmoneymatters


▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/

▼SIGN UP TO OUR NEWSLETTER TO STAY UP TO DATE
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼ GET IN TOUCH  
helpmehox@thehoxtontrend.com

▼ INSTAGRAM
Official Instagram https://www.instagram.com/thehoxtontrend 
Personal Instagram https://www.instagram.com/thehoxtontravels/
Learn to Spot Fakes https://www.instagram.com/fakespotta/

Daily Deals Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones"
2020/12/08;1aZVCuS7WLM;😱😱 MONCLER BUYS STONE ISLAND  FOR 1.15BILLION ??? | HOXTALKS;"IN THIS VIDEO I talk about the big news this week regarding moncler buying stone island a giving my thoughts on it. Enjoy

Grab 30% OFF Canada Goose, Cp Company, CDG, The North Face, Raf Simons and Many More With Code ‘PRESALE30’ 
Available here for a short time
Only - https://tidd.ly/33MS4Kj

Grab 40% OFF STONE ISLAND - Visit Site Here - https://tinyurl.com/yxwc6f8f

Join Our Money Matters Group - https://www.facebook.com/groups/hoxtonmoneymatters

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/

▼SIGN UP TO OUR NEWSLETTER TO STAY UP TO DATE
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼ GET IN TOUCH  
helpmehox@thehoxtontrend.com

▼ INSTAGRAM
Official Instagram https://www.instagram.com/thehoxtontrend 
Personal Instagram https://www.instagram.com/thehoxtontravels/
Learn to Spot Fakes https://www.instagram.com/fakespotta/

Daily Deals Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2020/12/06;ySKd4_Fhfo4;🔥🔥 STONE ISLAND JACKETS HAUL REVIEW + TRY ON - FT. SHADOW PROJECTS 10th ANI REFLECTIVE NASLAN;"IN THIS VIDEO I take a look at some Stone Island Winter jackets and drop a full review and try on for you guys, including a special 10 year anniversary limited edition Reflective Naslan Jacket. Enjoy

Grab 40% OFF STONE ISLAND - Visit Site Here - https://tinyurl.com/yxwc6f8f

Join Our Money Matters Group - https://www.facebook.com/groups/hoxtonmoneymatters

▼ DISCOVER MENSWEAR NEWS, DEALS & COLLECTIONS
https://www.thehoxtontrend.com/

▼JOIN OUR COMMUNITY - BUY | SELL | CONNECT 
https://www.facebook.com/groups/HoxtonsMarketplace/

▼Follow us on our  INSTAGRAM 
https://www.instagram.com/thehoxtontrend/

▼Follow Hoxton on his personal instagram account 
https://www.instagram.com/thehoxtontravels/

▼SIGN UP TO OUR NEWSLETTER TO STAY UP TO DATE
https://thehoxtontrend.com/sign-up/

▼SALES & CODES OF THE WEEK
https://thehoxtontrend.com/sales-codes-hoxton-trend/

▼A-Z RETAILER OUTLET PAGE
https://thehoxtontrend.com/retailers/

▼ GET IN TOUCH  
helpmehox@thehoxtontrend.com

▼ INSTAGRAM
Official Instagram https://www.instagram.com/thehoxtontrend 
Personal Instagram https://www.instagram.com/thehoxtontravels/
Learn to Spot Fakes https://www.instagram.com/fakespotta/

Daily Deals Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
